amount0,amount1,id,pool,timestamp
-58.514728360792731339,139485.01594,0x015d66e010f74a4869c0b32e685c2c23e4cc2dba5d1b76b2da7ba4cdbbec94bc#3231817,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704167147
-0.042597045326084697,100,0x01651874d70aed0ae7e163dbefd4c0d381eb8cac609f8a7f3d29e9c0ccb3dbfd#3230839,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704152927
1.02,-2319.657894,0x016627ae6e7aa2e236cb5c4a0aaeb00a4b2087507d6859e38ad77b8ef43df299#3227999,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704089003
-0.011996753651219156,27.608156,0x01684fe3b8609f36b252e2998de4e0c0785b14763ab0eb92bae4213d0cf71432#3228493,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704105671
-2.365142068275377609,5403.387528,0x016e90c4b55a8cfb7322cdb902800d34513bd23e8efd5300bdbba0fae25cd574#122557,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704093443
0.941986954859698662,-2237.401591,0x017f9100b5e0b30e96b9af8f9f68aa35b7d48e20010bd1b997ade66f5814789a#3231484,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704161627
10.35069668768225024,-23907.251432,0x0186ed52cd8bf2d426a4abbf37ccedd40c6a4fd7440bf5cc4e3b97a4c340ac76#123900,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704128399
20.221826147368810496,-46695.976391,0x0186ed52cd8bf2d426a4abbf37ccedd40c6a4fd7440bf5cc4e3b97a4c340ac76#3229494,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704128399
0.08631870159409999,-199.615432,0x01896c758013d2adb0e0e32ba011c8074f5ec171165f190a1dfaf2680c7b869c#3229596,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704130115
-0.114378371126966058,268,0x018c7fe56fb79552aa85d914648c538660fc9f0ad3ec97526d32155a67fd039a#3230234,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704140891
-2.138314988124159848,5000,0x0194057e5b59653767bf579022d10ff2d6c5f89048da21b0ea2e5e90607fd45d#124472,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704140675
-1.605624624200381153,3700,0x01ac674ecb15c3c48347da7576e2361d90836e46bb71c7cd531b74efe06d41c7#3229078,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704119927
-1.399052532801112253,3244.733146,0x01b1cdc13c2bd802f39fd0d3ec0fec677adc2d6169b3e0f3e21cb46cb1717341#514489,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704126215
5.471523930051816293,-12489.5436,0x01b39985f34738bb1e72f81bfb66abff4485953e5bb1a4d35b52950e692bec62#3228146,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704093695
-6.302959993742479871,15000,0x01c089c704008a8d2483e0bf4b16e14fb4cb02a884128b88262400d395d72946#3231435,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704160847
