amount0In,amount0Out,amount1In,amount1Out,id,pair,timestamp
0,0.21420574347608396,500,0,0x3be818c5bcd477cfd79007b50637a8c4c827fd7ada0418df246f09b6105de43a-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704134579
0,0.215470637073584952,500,0,0x3c039139605c6d1628b57bde219ba5fb9ad094f1c30cc3a6d58244048d953a67-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704129695
0,0.876729531636807764,2043.905609,0,0x3c279bb0af2bb663e324306d590df56fbef62802b6b5912191b83c17da7238d7-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704133619
0.566705376831677214,0,0,1300,0x3c2c11a25e88173724e92b601d080d030466fc01f777d8c6e3840d29bd7c2c6d-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704114587
0.00110864082615711,0,0,2.631844,0x3c60b98a008ef214e0140eac560c21d1cb89fb42697cd44588d03173b7a49a0f-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168227
0.3883437140595361,0,0,906.705136,0x3c7636d6888203f0ef54549652d8e0021e982395e269a15f016e2f7222a406e6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704141143
0.144374063970640833,0,0,341.992105,0x3c912f460910b571244a32e9ae8ec5dcbe9d17145e1021fd2735b7a1c545a123-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704161639
0.018927509836513279,0,0,43.461825,0x3cbb31df9e8415b87f5ca9a55d822b8cc442ea378768017488002af5ffa6c8f2-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704118727
0,0.015786536261601266,36.177296,0,0x3cbefe647dcd7fd3b003b7d574179a65b604c7b7a7c99558088004c30a351d5d-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704093335
0,0.214406933244059387,500,0,0x3ce0eab4330418c5b18ea8a6aa69c125f5cbed8c43fbe40db464e5293e9c51f9-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704133751
0,0.034092374538615093,80,0,0x3d1d4050e962a94facc9db41538cd954ff31c5779f548337723168b2d61f2636-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704145823
0.160169469739320987,0,0,371.115306,0x3d27d8902b99b1fc1daede88f75db456c1e9cbff26c1c325f0f7c9760a944398-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704133451
0,1.532827824567221347,3660.729792,0,0x3d2dc4b63bb7309002a037f0b2c4c21c6c5c2742bcaccc120cc8c8f328ec6f19-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704167507
0.161445687961408796,0,0,374.363783,0x3d3460f5bfdd3725f0997be687b7438d79a1a68b7eba9c42f09a3824ce7f8d53-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704134135
0,0.418119552026141281,978.57953,0,0x3d6c85a5673b6183a20e4f6fc9bf0a6345d37b82ea8a2587330d21bbe367e657-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704138815
0.214128777916409076,0,0,491.78479,0x3d736510ddd36ae0f62d865b26bd7e4ae74e38162c65928f378422738c5224dd-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704121823
0,0.064935713638494133,150,0,0x3d78a9f9654ec03fd0ac1b6f6617172dd4246435376036eff92f256398e32ef9-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704118427
0,0.066862002367594146,159.210104,0,0x3da9c6c6c3f48dda03356f35b82f936238a98ea1eb3423f3a48f6f82ac6024b4-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704156431
0.003811285471222959,0,0,8.791045,0x3db9ad9dd307e9831b0361868da0fe8c542aed21c8e00da21b5f7c0e85153826-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704129047
0.139640462476799549,0,0,318.098468,0x3dc69378149bf0a26973e9058fff87091e566297e4aedbc0cbc20b3098960b4e-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704092015
0.522267380671370749,0,0,1237.550155,0x3dcac53a87f80259e363b75d22b225edaaa74820961ca55d6f3b7a0ddb4da4aa-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704166703
0,1.428697791492923939,3315.206674,0,0x3dee961ae76277b454e1a9bd86c5f8710ffa7f2b16fb3a714ef370b85ddf6c3d-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704129611
0,0.183772726605769087,424.34938,0,0x3deeeadea0eb59da05fa97b69d683b376535fc80423eb872305d430ad1977f56-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704112439
0,0.017728618565332128,41.161193,0,0x3df2fda0ad1071342ee7d5483b38d8858de1d09b73d5495419d06d606d4121c7-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704131891
0,0.029287174078071742,69.79,0,0x3e08368a4c0691c0f494dc2e5c5420d4e0d79ba53f12d70d0bc2b2c0ecdec4ad-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704161843
0,0.02552298386142096,59.88848,0,0x3e15d1c03a86c008be48a13362522e7cd6d9749162f23e6319c72909ff5f2aa6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704146171
1.831633615065053349,0,0,4226.585779,0x3e3cb51b5b02912c35b42cec38306cc881b9070ff9114ff3c9ece5a281918b97-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704131267
0,0.212931161707279438,500,0,0x3e5273e5c2994e5b38acff2645dcbc360f5580e003bd38f6ad4e1f555508ec92-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704145487
0,0.041764275939880851,96.936118,0,0x3e5295251b9e51a1e4c5625c53b820ef9e7ec40b633693a977f898a281af1231-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704127139
0,1.500432089538601376,3500,0,0x3e6357a90b9353bd636905d41188c78a73dc27f72a87f0833359e3d64e652c5e-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704134051
0,0.001506171607839339,3.477922,0,0x3e7168d8249acac38b896c7a628f1b3cc55640daf960dde6e3d28cfc4e3a33e7-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704112319
0.032415415844804534,0,0,75.840826,0x3e7e20270f4d7ea45140ad98686f120865f004ec056904a37e0c5af105082537-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704153983
0,0.343155228886628656,820,0,0x3e8ba76826b8df89cde447ffedfae9b066c9d7dae050964514addb0af5ade30e-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704170303
0,1.477487051590898267,3463,0,0x3e91807284ffbe642a40222c4057fba9fd60ef9599de4b4b35b4de638d46eb04-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704139331
0,0.056229840999495304,134,0,0x3ea461f691368ebf2698060f57d6a24b0e1539960bdb113038c7ec2493b451ee-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704161603
0.000056859731077103,0,0,0.130544,0x3ea8eb799cb1d191ac54b8a91690c2638a78110d5372aa6f3760233409450786-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704113687
0.019825,0,0,45.54939,0x3ebfbca62b7a2b8f27e371207bf8b3191fc006c30669e382d5ac2aa0d9407fc1-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704120287
0,0.029401024114311719,69.042831,0,0x3ec03559de3c2ccc681a00e0702da874ec11a90b37a9d040b730a9078935573b-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704151835
0,0.214564847124888998,500,0,0x3ed1ce8716757e38e9520c2badab9524c47ab3c67ab56d8b9e7cc205575baaac-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704133055
0.073490877793817063,0,0,170.757066,0x3ee6079381515ad95073c0f793456f74e747734cd1f058bed136de02b1a29162-2,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704148079
0,0.082974163181049079,194.678455,0,0x3f05618d96fad74bed6ebf22693a386e44ab94cf7b80ae7ec7448ffbc3d6a8de-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704146387
0.004736807944426828,0,0,11.004006,0x3f0f5a2f41086befe93cb19b1a3dbe1eed72b3c9f60d85c1ac256b73b054891f-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704148979
0.117734569043186847,0,0,279.685077,0x3f2367853bad2aef7f96891527bf34ad284a2ee3b8dfcb1bf22941aaae07f984-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704170867
0,0.043350515610512771,102,0,0x3f2bad632b1aa9e9b4bdd61ad325a8771930944e1db1a4047a8d6e25f323c6d6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704152627
0,0.017498093883443282,40.404847,0,0x3f2c48046873595b06741188e28a50269dc6ad1527dedc0664961d08a112d920-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704116687
0,0.023617314386060526,55.204971,0,0x3f44b17a3fed843b39257760ec67638bbda66d7dd7d531e9d6dcde4881045f6a-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704147887
0,0.085152397849501429,200,0,0x3f4b786545219e037f146b40d274467276f005284af8121be034f1cfaca16397-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704144203
0.040641788209802479,0,0,94.43785,0x3f58b062f1a9a679d39e1f698b4122fceaf45e20ccad1e9026fcf93ae7770e97-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704149243
0,0.003047229321612513,7.253403,0,0x3f6d3da37c91a8fe7e68772ec9758e22f4fe847edbfdfa6549fed1b0d69e87cc-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704155135
0,0.106653706233845042,250,0,0x3f8fde00d586d311c5110843523c3a6d7c942930d1dde2b782c922416d6832e9-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704150887
0.1082992304491467,0,0,250.970503,0x3f940ce79dc5340c2d4e9989859930ac9cd54bd432773071f18ea7211c74c5b2-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704133691
0,1.39250802770784419,3253.028731,0,0x3fb4092d89daf427810ce0435b74daacd6a4291e16a5e47209fab4fe082a978e-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704135935
0.004341002972233381,0,0,10.015,0x3fcf99b4119bd4ee77d360452ba62beeb19b72f76faa50d4741a137e13941643-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704130295
0,0.433173254499702249,1000,0,0x40053a372ee6201638491dcc73d3ab15d05287218ec9a9d6c67633bd1634d9c2-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704110399
0.080967099387765933,0,0,189.3637,0x40170c61d023060eebf40a3a47619e319ba3d651215d2f2f0c3f138ba3f9a1f4-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704152699
0,0.259748306199426496,600,0,0x40205726cca92a1e5f59955dbd820863bcec3d8e41b57aac52abbf6149e882a5-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704123287
0.080021723884473272,0,0,189.581151,0x402b4912341ec7fe3d5355fb826f9192c35b40f6b20abc2b458b715cb3a2a802-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704164699
0.08808937653380449,0,0,200,0x403c23538dd42bfcdb7774bff1b4dff403cfc3baa568ad79ad76f91ed974c1d9-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704088679
0,0.20934482782170891,500,0,0x40474006423609e51a8232d4f50eb0369639d565285c3b17694bf8c4206b81fa-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704167567
1.378842607831149835,0,0,3282.631906,0x4055912a1734bbe0ea2eafbf4ac290033d586f0a7f8197cc8b23256c2fce9599-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704158363
0.045973146643816054,0,0,106.096575,0x4057bc6d9251cf8e8bf82c180f1020082867d4502896c98778c7944178631558-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704132251
0,0.086514274375066852,200,0,0x4078eef40f0f7bacad437186b361ac6a47afae8fc975affc188b3f100940f3f1-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704120443
0,16.551604522988910592,39309.913191,0,0x409d4f28075b3ff12d519a95eff1a98cd9c3fb01c3b6a150222bc1a2afd6079a-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704154967
0.019461150807257121,0,0,44.666326,0x40afdbac23f1ee0c811ea2b71ba2d556e4ab28b6dd6dae44e89dde2dc62db2ac-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704111047
1.541744311544397516,0,0,3654.338341,0x40cba6530f8f456de0bb58d7b4d6be5d6e5767fec103ed2ca5686d4f0c78f847-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704156671
0,0.139330874224941323,332.72561,0,0x40e824de6c943bc3d8d6d11afafa41872cf1be6b30d24ca1c1c8b9b675962552-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168275
0,0.230116817588769338,548.35,0,0x4108ad917e83f0206d7300f27cabae9e77c259f6be141a8a992a7b05a903b2d3-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704163499
0,2.321251613297903833,5530.454492,0,0x410a8170c43c23ff510112fdcc2375ab81dda5382329fcba6129df77a9a77afd-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704161171
0,0.453727263087977225,1040,0,0x410d6e569619e9d86bb171abd7f3b4f5251a4b1ec57b87555dbc1bfcff561f96-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704098939
0.052427412374817851,0,0,121.005879,0x4120bd683da83feca02be0288d3216765526aad8941c86ce27aa9fb689b5073b-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704126287
0,9.52850642362112,22141.35349,0,0x413a5cb48ad735ac0c1b37e279eba6d402be0f68e704d2056db6f53af186a2d4-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704132503
0,1.80228780651639456,4131.578375,0,0x4146f6cf955750a8dce84f23382b357742cd69a6db4f722309ca0a3f2924bc77-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704096107
0,0.002005509209063424,4.690944,0,0x416d7753838d941f4645f976343119facff0c4401736dd8ac18505436158af31-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704148007
0.049,0,0,116.352279,0x416ff848b1f525201ef45ab4438cc9a4bbbef53b29e776981a70ad06fe77bf3c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704169571
0.489292671814832076,0,0,1141.368666,0x4189de8973aba44f6d764ea8ae34ea6c27afcb2def4ef600d05207a1534a1f52-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704145727
0,1.284412713692516655,3000,0,0x419e50b8fe3ad0f5dd17d5e469c33c84bcbfcd2aa3df335d279434b697eb2784-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704135635
0.325974518214104767,0,0,775.663354,0x41b10416c8839b97cd2b4b987d93ab3c82897bb197363ea1ed2df8beb32eedf4-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704157595
0,0.646309751768241018,1500,0,0x41b1615df2c3d921b9a02c8e2e8971a719704d410a43e03a226694c9cc5342b3-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704128183
0.03469375,0,0,81.015881,0x41e2952fead379fb49cb1d997d1712249e54568d85b3aa15bea75b81f0702ed1-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704142307
0,0.681137400856709785,1600,0,0x41ea6e596b248574b0c33c5ef9aa588b90719ed6a41dd39a39eeff72865f3d6a-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704143627
0.18894556622800546,0,0,441.174518,0x41f4eca4817769ec6dbbe9f6e34af29012454e5f085ea88a5e3c1d92f2eb8cd2-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704140915
0.596287685519871543,0,0,1418.19312,0x42017b5ce9eb074a103aa7de0bec09dd2b7f75ae2935803ecbaaa3d34e528bca-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704159839
0.381541071549566324,0,0,873.906614,0x420df6005c8edf635167df96f3ccda31b8d209cc2fe28c725e9ef9770c91a0af-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704105131
1.46876469034299659,0,0,3424.575938,0x42248011049ab9ee2d6f06875656e0f26e7bf827818050148eb0ba120f36396c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704139739
0,0.01762702814815651,42,0,0x423f30683ff278b80a45088bc7b69a90e57ef1e74cf6ee9d8f3b89b6354f989e-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704166391
3.080403105810757669,0,0,7311.883833,0x42444919fb10f554fe804cd1099821999bbc08fe995713ced6a2d9576575ee1d-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168443
0,0.006628707419731158,15.489034,0,0x424695e62afe8a9e80858dca63921f465335d674eaf5882f16d886fc425fd61a-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704137387
0,0.169662493842580255,397.635465,0,0x42469a1a5a0d0eea622fd116ec9f45872dade92880ac636fdf91e248c8d0dfec-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704150755
0.055,0,0,127.937857,0x424a301d422b8c6d92ff5a9c573909be5771d012c848a38659a06c2fcc299482-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704149819
0,0.151463032625958661,351.659458,0,0x42655a8238ad73dcd29a330e85643066bf74c52b7092a40a149be6a4de954218-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704131903
0,0.155371441088892207,358.870474,0,0x428efe16415f4d573fb6790b88151c9760112be4ef7f9279298d4d50a92effca-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704114047
0,0.208488024804398967,489.59523,0,0x42deeffe7966246ad9b074c783a607d64b4e3871aacfb2acb2b54c96779565fb-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704151703
0,0.417491702233296203,1000,0,0x42e1dcbe328f6330a7fe62281bda55c07411261d34f397e2d5e16ae1d26e854a-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704158603
0,2.710688098207515304,6220.440534,0,0x42f89c277492769343a0b3a4ec74b0cc17947643045c44d3a6f0db084d91b6ec-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704101771
0,0.294721107476404431,680.18,0,0x42ff6a0fc5b37a035dffde96ea34c6f6cbd32cca86b33c9842b6343cf6360234-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704115859
0.065,0,0,149.915021,0x43019fee61f8261a237310d3759b01a799d6e033a7523432ccbf7602696e6cd2-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704128867
0,0.159342316600982607,381.946218,0,0x4308ad6210ea5ac175e8f71457a67d31b946bfa2313b0cce9eae099358fdf4aa-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704157955
0,0.069011423723681043,157.642549,0,0x432b399ca04225714226956b7c5af52529634056b272457b76f413f943ab620f-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704090263
0,0.002207400363554643,5.058229,0,0x433915db255599e7a2ccf73c266e85994ae929fc58173b356b998c97aa876619-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704092423
0,0.043125956211734422,100,0,0x4360075a088dc345395eeb2c0e0891ea04e3e3531bcc72ca837d95715cf18c0e-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704126071
0,0.041957326369608802,99.962514,0,0x4369df8738bb3ae29e43eabcdaf0ea38a5c844beda546c8b587306f40a6fa911-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704160679
0,0.212516231369705841,500,0,0x4372cf0533a8550b0b492159c51168f1e3b8cc926bfcba1c5a7d44ff49de7738-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704152219
0,0.209785980144393989,500,0,0x438622630997e56157a3663aa0584f506f508d0f072b48a50c10e624372d6caa-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704165347
0,0.041961148642375159,100,0,0x43aa49f150b751572371963b69a5d87ce4dc36e2ffd2006c017a203c8b2216cd-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704163691
0,0.020937959163754448,50,0,0x43b409d8c15eca7df1cc31913c917e172ac2095ac8dcfa334abec5c45168a3d3-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168275
0.2676375,0,0,634.222292,0x43bc3ca75b10043dd3538362bd6b8cb2995a3979836fb74abe32b80a33b57a1e-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704162431
0,0.21063370396605646,495.625,0,0x43bc68437e82f60ddaf5985271a28c9112759ae18d94f2953518b0bbce193a63-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704153299
0,0.21603010146392197,515,0,0x4415952dad6ecd6a683fc0bcd555c943eaea088b01bb87f131654a13d489c51b-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704167255
0,0.019412280877879541,45,0,0x441bc9297a83a75e1b72d594fca6d2107cf2473f30835dafb72b5785f11e24cc-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704125771
0.155931057208804924,0,0,370.016138,0x4427475a5a95aec4ea96d31988a4e2bd1a97472a1e552f6df7d9c317c029a4f6-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168839
0.49525,0,0,1142.65952,0x442a36955f33990dd21389efef377583ae9047cd2e6e70360aa6b28011747cc7-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704126683
0,2.62114776208960577,6250,0,0x4430246c5cd072d80c9b8a9307ba9939687e357a8f401a6e971b0120dc9c67f8-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704156599
0,6.576482795507296364,15084.185335,0,0x44443c259ebb4c60893782f95a86c33dce75bf002177cb314978df4770615cec-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704101699
0,0.042806239604598818,100,0,0x4450ab73d520559d6adb62ff466d4ce5313a2a6f94a6301f9e9ad5d3357455e0-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704136571
0,0.258102154079225224,596,0,0x445c64d9fad80a88e4a50ee39d3fdad9948f4f859f7fed25e6f97bfee8051bc2-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704107207
0.454816713848483594,0,0,1048.012898,0x4466d5517fe725bba9965d95e8a8df40ded787138f60cc268e03d4151f6292ca-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704124739
0,0.072375030878355481,172.47996,0,0x446a151cd1eb670c77a58432853d43e3c693b08237c93a0666944b620e626af8-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704162155
0.358115433609563172,0,0,836.230457,0x447c523702e6e9864e6825a0f943e0985de6f8cc7650e9c8d006076e5e564624-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704142799
0,0.209756521760463074,500,0,0x44874c609f49994590b1d54fe8c065ba21181e4fac6afe8202f1aa1a9623dff5-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704164183
0,0.00113441566885517,2.664953,0,0x4493f55df3522b0bede0591643d9c72ab39bb6daa5e4eb28e7e5250d9af7f176-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704141263
0.407563738450574754,0,0,970.089572,0x44b0e506081c3ba59690f32780560da8e3a4bbaa880139ca9a34cb2747391fdb-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704158147
0,0.346253283018754956,825.419848,0,0x44bf33eafd0f6592cd58adbee23d84a311da83c73c376d5391c260e982053f67-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704163967
0.016997849509350861,0,0,39.012671,0x450aa2673c5d76f479f9d64c1ba6753c456f574618c5f600884a2c98e8b96eaa-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704109991
0.533847302958103476,0,0,1264.985368,0x4522c529cb3be70145e1866117e5c3899f2f6e232d6e60b437c42ecfc39d7070-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704163967
0,0.042623655878201705,100,0,0x452a19e57fc335b8adc1644d418420d04a07679f3330345249cbc998e84067bb-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704146399
0,0.392414655829771968,935.023093,0,0x45328b6e5266f15bd479faeaa93719b5bc0121933d6a32aa6d0d5b4727027e4e-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704160823
0,0.019000136482403648,43.686411,0,0x45908cba10447cc6af9d4675825a0ba5ac5689d9f4e347c58819ece1df9c4de4-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704102779
0.003086810215077111,0,0,7.185352,0x45993fa84e708d1a987f853797fc710a8950cd1f00af0a66f98bb8b2af95c41a-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704139091
0,0.08393336826762833,200,0,0x45a55454bd79098c73162c3e950d16a10d8830c6413a86d335bdd5167617b606-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704161291
